player_A,player_B,matches,A_wins,B_wins,last_match_date,last5_sequence,A_wins_last5
106426,109739,1,1,0,2019-02-18,1,1
105041,133297,1,1,0,2019-02-18,1,1
104327,104897,1,0,1,2019-02-18,0,0
104919,144719,2,0,2,2020-02-03,0 0,0
103852,104797,1,0,1,2019-02-18,0,0
104269,106078,1,1,0,2019-02-18,1,1
105173,111790,1,1,0,2019-02-18,1,1
104655,106043,2,1,1,2020-02-10,1 0,1
105554,126207,8,3,5,2023-10-23,0 0 0 1 0,1
105062,106045,1,1,0,2019-02-18,1,1
106228,111200,1,1,0,2019-02-18,1,1
105985,144750,1,0,1,2019-02-18,0,0
105077,132283,3,3,0,2023-07-17,1 1 1,3
104719,111442,2,1,1,2019-07-15,0 1,1
104871,126610,2,0,2,2021-08-30,0 0,0
104291,105643,1,0,1,2019-02-18,0,0
104312,106071,2,1,1,2019-06-24,1 0,1
104468,126156,1,1,0,2019-02-18,1,1
105357,106401,1,0,1,2019-02-18,0,0
105819,106198,2,1,1,2019-04-29,0 1,1
104620,105332,1,0,1,2019-02-18,0,0
105155,106329,2,1,1,2020-02-10,0 1,1
103893,105065,1,1,0,2019-02-18,1,1
105379,106065,4,2,2,2021-07-19,1 1 0 0,2
105359,105449,1,0,1,2019-02-18,0,0
106210,106296,1,0,1,2019-02-18,0,0
111456,126203,3,2,1,2023-06-26,1 0 1,2
104660,106005,1,1,0,2019-02-18,1,1
104198,111577,1,1,0,2019-02-18,1,1
105936,128034,1,0,1,2019-02-18,0,0
106121,205734,1,1,0,2019-02-18,1,1
105815,124187,1,0,1,2019-02-18,0,0
106233,111513,3,2,1,2023-07-31,0 1 1,2
105223,106415,2,2,0,2019-05-27,1 1,2
106432,200005,1,0,1,2019-02-18,0,0
104545,105041,1,1,0,2019-02-18,1,1
111815,144719,3,2,1,2024-05-06,0 1 1,2
104269,104897,1,0,1,2019-02-18,0,0
104797,105173,1,0,1,2019-02-18,0,0
104655,106228,1,1,0,2019-02-18,1,1
105554,144750,1,1,0,2019-02-18,1,1
105062,133430,1,1,0,2019-02-18,1,1
106148,106198,3,2,1,2023-05-08,0 1 1,2
104468,105376,2,2,0,2019-06-10,1 1,2
105379,106329,1,1,0,2019-02-18,1,1
103893,105449,1,0,1,2019-02-18,0,0
105311,134770,4,0,4,2023-04-03,0 0 0 0,0
104198,111456,1,0,1,2019-02-18,0,0
104660,106296,1,1,0,2019-02-18,1,1
105223,124187,1,1,0,2019-02-18,1,1
144719,200000,1,0,1,2019-02-18,0,0
104545,105173,3,2,1,2023-01-16,1 1 0,2
104897,200005,1,0,1,2019-02-18,0,0
104312,105554,1,0,1,2019-02-18,0,0
105379,106198,1,1,0,2019-02-18,1,1
105430,105449,2,2,0,2022-09-26,1 1,2
111513,134770,3,2,1,2023-05-08,1 1 0,2
105223,111456,1,0,1,2019-02-18,0,0
104660,126774,1,0,1,2019-02-18,0,0
104655,200000,2,0,2,2019-02-25,0 0,0
104545,105554,3,1,2,2022-01-03,0 1 0,1
105062,200005,1,1,0,2019-02-18,1,1
105430,111456,1,1,0,2019-02-18,1,1
111513,200000,2,2,0,2019-02-25,1 1,2
105430,105554,5,1,4,2022-10-03,1 0 0 0 0,1
104269,105341,2,2,0,2019-07-01,1 1,2
105561,111513,1,0,1,2019-02-25,0,0
105077,105487,4,4,0,2022-02-21,1 1 1 1,4
105526,105683,3,2,1,2021-02-02,1 0 1,2
111797,200282,2,0,2,2023-08-28,0 0,0
105932,111575,2,2,0,2021-10-04,1 1,2
105657,106043,2,1,1,2019-10-14,0 1,1
105138,106368,1,1,0,2019-02-25,1,1
104607,125802,1,1,0,2019-02-25,1,1
111200,205734,1,0,1,2019-02-25,0,0
111456,207182,1,1,0,2019-02-25,1,1
106210,106432,1,0,1,2019-02-25,0,0
105477,106121,1,1,0,2019-02-25,1,1
111442,126207,3,1,2,2024-04-01,0 1 0,1
106203,144719,1,0,1,2019-02-25,0,0
104719,105357,1,0,1,2019-02-25,0,0
105155,106426,1,0,1,2019-02-25,0,0
105376,105943,1,1,0,2019-02-25,1,1
104571,105633,1,1,0,2019-02-25,1,1
105643,132283,2,0,2,2019-07-29,0 0,0
104198,105023,2,0,2,2019-04-08,0 0,0
105051,126774,1,0,1,2019-02-25,0,0
103893,106228,1,0,1,2019-02-25,0,0
105449,126204,2,2,0,2021-07-19,1 1,2
104898,106078,1,0,1,2019-02-25,0,0
106198,124079,2,1,1,2020-02-17,1 0,1
104527,105992,1,1,0,2019-02-25,1,1
128034,144895,1,1,0,2019-02-25,1,1
106329,134770,2,0,2,2023-01-02,0 0,0
104312,106401,2,1,1,2019-09-23,0 1,1
104745,104999,1,1,0,2019-02-25,1,1
103819,104269,1,1,0,2019-02-25,1,1
105077,200000,3,1,2,2021-10-04,0 0 1,1
105526,105916,1,0,1,2019-02-25,0,0
105138,105932,4,2,2,2022-02-14,0 1 0 1,2
105477,205734,1,1,0,2019-02-25,1,1
104607,106432,1,0,1,2019-02-25,0,0
106426,144719,1,1,0,2019-02-25,1,1
105575,106045,1,1,0,2019-02-25,1,1
104919,132283,2,1,1,2020-02-17,1 0,1
104571,104792,1,0,1,2019-02-25,0,0
106198,106228,2,1,1,2019-07-15,1 0,1
106078,126774,2,0,2,2021-03-01,0 0,0
104745,106401,5,3,2,2022-06-27,0 1 1 1 0,3
105453,128034,3,0,3,2021-08-09,0 0 0,0
105477,105550,1,0,1,2019-02-25,0,0
111456,111815,1,0,1,2019-02-25,0,0
104919,106426,1,0,1,2019-02-25,0,0
104545,105357,2,2,0,2020-08-24,1 1,2
104792,105575,1,1,0,2019-02-25,1,1
106198,134770,2,0,2,2019-04-08,0 0,0
105550,111513,3,2,1,2023-07-24,1 1 0,2
100644,111815,5,5,0,2024-01-15,1 1 1 1 1,5
106426,134770,5,3,2,2023-07-24,1 1 0 1 0,3
104545,106401,1,0,1,2019-02-25,0,0
105550,106426,1,1,0,2019-02-25,1,1
105147,111577,1,0,1,2019-03-04,0,0
105062,105936,1,0,1,2019-03-04,0,0
105311,111456,3,1,2,2022-08-29,0 0 1,1
103852,104607,1,1,0,2019-03-04,1,1
104797,104898,1,0,1,2019-03-04,0,0
105208,106109,1,0,1,2019-03-04,0,0
144719,200615,2,0,2,2020-01-20,0 0,0
104527,105554,4,4,0,2020-11-02,1 1 1 1,4
111797,126207,2,1,1,2021-03-08,1 0,1
105430,105657,1,1,0,2019-03-04,1,1
105583,106121,2,1,1,2022-04-18,1 0,1
105385,128034,2,0,2,2019-07-29,0 0,0
105173,105815,2,1,1,2019-07-15,1 0,1
109739,200005,1,1,0,2019-03-04,1,1
105819,125802,1,1,0,2019-03-04,1,1
111815,200000,6,1,5,2022-08-08,0 0 0 1 0,1
105023,126610,1,1,0,2019-03-04,1,1
104871,106218,1,0,1,2019-03-04,0,0
104999,105373,1,0,1,2019-03-04,0,0
105643,111442,3,0,3,2021-03-22,0 0 0,0
104291,105614,1,1,0,2019-03-04,1,1
105332,105432,2,1,1,2019-08-19,0 1,1
103333,105051,1,1,0,2019-03-04,1,1
105077,106000,1,1,0,2019-03-04,1,1
104919,124187,1,1,0,2019-03-04,1,1
106216,111200,1,1,0,2019-03-04,1,1
104745,111577,1,1,0,2019-03-04,1,1
106043,106148,1,1,0,2019-03-04,1,1
106421,111456,5,5,0,2021-10-04,1 1 1 1 1,5
103852,111575,3,1,2,2021-06-21,0 0 1,1
105550,106109,1,1,0,2019-03-04,1,1
104545,200615,1,1,0,2019-03-04,1,1
105227,105583,1,1,0,2019-03-04,1,1
105449,133430,2,0,2,2022-10-03,0 0,0
106298,128034,4,1,3,2021-09-20,0 0 1 0,1
109739,200175,1,0,1,2019-03-04,0,0
105819,111513,2,0,2,2019-07-01,0 0,0
105138,106415,1,0,1,2019-03-04,0,0
126774,200000,9,6,3,2023-10-30,1 1 1 0 1,4
106218,200282,4,3,1,2021-09-27,1 0 1 1,3
105526,105575,3,2,1,2022-02-21,1 1 0,2
100644,105373,1,1,0,2019-03-04,1,1
106233,111442,1,1,0,2019-03-04,1,1
104291,104468,1,0,1,2019-03-04,0,0
105432,105932,1,1,0,2019-03-04,1,1
103333,106432,1,1,0,2019-03-04,1,1
105077,106065,2,1,1,2020-10-12,1 0,1
104259,106401,1,1,0,2019-03-04,1,1
104925,106216,1,1,0,2019-03-04,1,1
105936,106421,3,1,2,2021-10-04,1 0 0,1
111575,126094,4,2,2,2023-04-24,1 0 0 1,2
104545,105550,1,1,0,2019-03-04,1,1
111513,200175,5,1,4,2022-02-07,0 0 0 1 0,1
106415,200000,5,2,3,2024-04-22,1 1 0 0 0,2
105683,106218,2,2,0,2020-11-02,1 1,2
103333,105432,1,1,0,2019-03-04,1,1
104792,105077,5,3,2,2021-05-31,1 0 1 0 1,3
104259,104925,5,1,4,2020-02-24,1 0 0 0 0,1
104745,105936,1,1,0,2019-03-04,1,1
103819,106378,1,1,0,2019-03-04,1,1
128034,133430,5,4,1,2023-01-16,1 1 0 1 1,4
106415,200175,3,1,2,2022-10-03,0 1 0,1
103333,106233,1,0,1,2019-03-04,0,0
104259,104792,2,0,2,2021-09-20,0 0,0
103819,128034,2,1,1,2021-06-28,1 0,1
103819,104745,3,2,1,2019-07-01,1 0 1,2
105683,106233,2,0,2,2019-10-28,0 0,0
103970,105023,1,1,0,2019-03-18,1,1
105208,200175,1,0,1,2019-03-18,0,0
103333,104665,2,1,1,2021-01-04,0 1,1
106000,111153,1,1,0,2019-03-18,1,1
106121,126094,2,0,2,2022-04-18,0 0,0
104291,105554,1,0,1,2019-03-18,0,0
104919,144707,1,1,0,2019-03-18,1,1
111456,200005,1,1,0,2019-03-18,1,1
105051,105430,2,0,2,2019-06-17,0 0,0
105732,105936,2,0,2,2019-04-22,0 0,0
105526,124187,1,0,1,2019-03-18,0,0
105173,105379,2,1,1,2021-05-31,1 0,1
105311,202358,2,2,0,2022-05-23,1 1,2
105432,144719,1,0,1,2019-03-18,0,0
105815,122330,2,0,2,2019-07-15,0 0,0
104871,111797,3,2,1,2019-10-14,1 0 1,2
106045,106148,1,0,1,2019-03-18,0,0
104999,200095,1,1,0,2019-03-18,1,1
134770,200000,5,3,2,2024-04-22,0 1 1 1 0,3
126610,128034,3,2,1,2023-01-02,0 1 1,2
105373,132283,1,0,1,2019-03-18,0,0
105077,105657,1,1,0,2019-03-18,1,1
109739,126203,2,1,1,2022-01-17,1 0,1
105062,105819,1,0,1,2019-03-18,0,0
104386,105614,1,1,0,2019-03-18,1,1
105376,105643,1,0,1,2019-03-18,0,0
106071,106329,1,1,0,2019-03-18,1,1
126207,200175,4,4,0,2024-01-01,1 1 1 1,4
104665,105676,2,0,2,2022-04-04,0 0,0
105227,126094,6,2,4,2022-05-23,0 0 0 1 1,2
105554,133430,3,1,2,2022-10-24,0 1 0,1
111456,126774,1,0,1,2019-03-18,0,0
103819,105430,2,2,0,2019-10-21,1 1,2
104527,105936,1,0,1,2019-03-18,0,0
106043,124187,2,0,2,2020-08-24,0 0,0
111442,111575,1,1,0,2019-03-18,1,1
103852,105777,1,0,1,2019-03-18,0,0
105311,105449,1,1,0,2019-03-18,1,1
105453,105583,1,0,1,2019-03-18,0,0
106401,122330,1,1,0,2019-03-18,1,1
104468,104871,3,0,3,2021-02-01,0 0 0,0
104898,144750,1,1,0,2019-03-18,1,1
104999,105932,1,0,1,2019-03-18,0,0
106233,128034,4,1,3,2022-10-17,0 0 0 1,1
104545,132283,1,1,0,2019-03-18,1,1
105077,106298,2,2,0,2021-08-30,1 1,2
105683,109739,1,1,0,2019-03-18,1,1
104926,105819,1,1,0,2019-03-18,1,1
104386,105138,1,0,1,2019-03-18,0,0
104925,106071,1,1,0,2019-03-18,1,1
103970,126207,1,0,1,2019-03-18,0,0
126094,133430,4,2,2,2022-08-29,0 0 1 1,2
104919,126774,1,0,1,2019-03-18,0,0
106421,124187,4,3,1,2021-08-09,1 0 1 1,3
105777,111442,3,2,1,2024-01-01,0 1 1,2
104731,105311,1,1,0,2019-03-18,1,1
104871,106432,1,0,1,2019-03-18,0,0
104898,105932,1,0,1,2019-03-18,0,0
128034,200000,4,1,3,2023-10-23,0 0 1 0,1
105683,106378,1,0,1,2019-03-18,0,0
104926,105138,2,1,1,2019-05-27,0 1,1
104925,105643,1,1,0,2019-03-18,1,1
104731,111442,3,2,1,2023-07-31,1 1 0,2
105932,200000,3,0,3,2020-08-24,0 0 0,0
104545,106378,2,2,0,2020-01-13,1 1,2
106432,200000,3,2,1,2022-08-15,0 1 1,2
104545,105138,3,2,1,2021-05-03,1 0 1,2
103819,133430,1,1,0,2019-03-18,1,1
104545,200000,2,2,0,2021-03-22,1 1,2
104122,106228,1,0,1,2019-04-08,0,0
104655,106426,4,0,4,2020-02-03,0 0 0 0,0
104665,105643,5,2,3,2022-02-07,1 0 0 1 0,2
104259,200221,1,1,0,2019-04-08,1,1
105967,111456,2,1,1,2022-09-19,1 0,1
104468,106075,1,1,0,2019-04-08,1,1
105077,105819,1,0,1,2019-04-08,0,0
104386,105815,1,1,0,2019-04-08,1,1
104999,106121,1,0,1,2019-04-08,0,0
104198,111511,1,1,0,2019-04-08,1,1
104269,104629,1,0,1,2019-04-08,0,0
105023,106216,1,1,0,2019-04-08,1,1
111513,132283,5,2,3,2022-04-11,0 1 0 0 1,2
104719,126203,1,1,0,2019-04-08,1,1
106045,106071,1,0,1,2019-04-08,0,0
104542,105649,1,1,0,2019-04-08,1,1
106378,200005,1,1,0,2019-04-08,1,1
105341,105732,1,0,1,2019-04-08,0,0
106353,111442,1,0,1,2019-04-08,0,0
105053,105614,1,1,0,2019-04-08,1,1
105487,144719,2,1,1,2024-02-05,0 1,1
103893,123755,1,0,1,2019-04-08,0,0
100644,104797,1,1,0,2019-04-08,1,1
106210,106228,1,1,0,2019-04-08,1,1
104871,106426,3,1,2,2019-10-28,0 1 0,1
104259,104665,3,0,3,2021-08-30,0 0 0,0
105967,105992,1,1,0,2019-04-08,1,1
104468,105819,1,1,0,2019-04-08,1,1
104386,111815,1,1,0,2019-04-08,1,1
104629,106121,1,0,1,2019-04-08,0,0
104719,106071,1,1,0,2019-04-08,1,1
104542,106378,2,1,1,2019-07-29,1 0,1
124187,134770,4,0,4,2022-05-16,0 0 0 0,0
105332,105732,2,2,0,2019-05-27,1 1,2
105053,111442,1,0,1,2019-04-08,0,0
100644,144719,1,0,1,2019-04-08,0,0
105449,123755,1,0,1,2019-04-08,0,0
104665,106210,1,1,0,2019-04-08,1,1
105967,106426,2,1,1,2021-08-30,0 1,1
104468,106121,1,1,0,2019-04-08,1,1
104386,105023,1,0,1,2019-04-08,0,0
104542,132283,2,2,0,2019-10-14,1 1,2
104719,134770,1,0,1,2019-04-08,0,0
105332,144719,3,1,2,2022-01-31,1 0 0,1
111442,123755,2,0,2,2022-08-29,0 0,0
104468,104665,3,1,2,2021-04-19,0 1 0,1
105023,106426,1,0,1,2019-04-08,0,0
104542,105332,2,1,1,2019-06-17,0 1,1
123755,134770,2,0,2,2021-03-15,0 0,0
104665,105332,1,0,1,2019-04-08,0,0
105777,126610,2,1,1,2019-10-21,1 0,1
104527,106298,1,1,0,2019-04-15,1,1
106228,200000,1,0,1,2019-04-15,0,0
104468,200615,1,1,0,2019-04-15,1,1
106432,128034,5,3,2,2023-08-14,1 0 1 1 0,3
144719,200031,1,1,0,2019-04-15,1,1
104312,132283,1,0,1,2019-04-15,0,0
105676,105819,1,1,0,2019-04-15,1,1
104291,105583,2,0,2,2021-03-15,0 0,0
104871,105062,2,1,1,2019-06-17,0 1,1
104542,126203,1,0,1,2019-04-15,0,0
104259,106121,2,1,1,2021-10-04,1 0,1
104745,105138,1,1,0,2019-04-15,1,1
105526,105777,4,1,3,2023-03-20,0 1 0 0,1
104527,106065,1,0,1,2019-04-15,0,0
100644,200000,8,6,2,2024-03-18,0 1 0 1 1,3
104468,104926,1,0,1,2019-04-15,0,0
106432,144719,2,2,0,2019-06-17,1 1,2
105916,111815,5,0,5,2023-05-08,0 0 0 0 0,0
105583,105676,1,1,0,2019-04-15,1,1
105430,106421,1,0,1,2019-04-15,0,0
106043,126203,3,2,1,2023-10-02,0 1 1,2
100644,104926,2,1,1,2019-05-27,0 1,1
105732,106432,2,1,1,2019-06-17,0 1,1
111815,132283,2,1,1,2024-03-04,0 1,1
104925,126203,9,9,0,2024-01-15,1 1 1 1 1,5
104926,106432,1,1,0,2019-04-15,1,1
105583,132283,5,2,3,2024-05-06,1 0 0 0 1,2
104926,105583,2,2,0,2022-08-22,1 1,2
104719,111797,1,0,1,2019-04-22,0,0
106121,111456,2,0,2,2023-02-13,0 0,0
105077,111815,4,3,1,2022-04-11,1 1 0 1,3
104291,105819,1,1,0,2019-04-22,1,1
105373,106426,1,0,1,2019-04-22,0,0
105643,200095,1,0,1,2019-04-22,0,0
105332,106228,2,2,0,2019-07-01,1 1,2
105155,144719,1,0,1,2019-04-22,0,0
105526,106198,1,1,0,2019-04-22,1,1
103970,104999,1,1,0,2019-04-22,1,1
104919,105657,1,1,0,2019-04-22,1,1
100644,111797,7,5,2,2024-05-06,1 0 1 1 1,4
104898,105341,1,1,0,2019-04-22,1,1
104660,105430,1,0,1,2019-04-22,0,0
105077,106421,2,0,2,2022-10-03,0 0,0
105453,126203,3,2,1,2023-07-24,1 1 0,2
105732,106078,1,1,0,2019-04-22,1,1
104291,200000,1,0,1,2019-04-22,0,0
105226,128034,2,1,1,2020-10-26,1 0,1
106426,133430,1,1,0,2019-04-22,1,1
105357,200175,4,1,3,2022-06-27,1 0 0 0,1
106148,200095,1,1,0,2019-04-22,1,1
105208,111513,1,0,1,2019-04-22,0,0
105550,111575,2,1,1,2020-01-06,1 0,1
200218,206173,1,0,1,2019-04-22,0,0
105376,144750,1,1,0,2019-04-22,1,1
105062,126610,1,0,1,2019-04-22,0,0
105916,126774,1,0,1,2019-04-22,0,0
105379,106071,1,1,0,2019-04-22,1,1
104655,120424,1,1,0,2019-04-22,1,1
103970,106298,1,1,0,2019-04-22,1,1
104898,106432,1,0,1,2019-04-22,0,0
105777,111797,3,1,2,2023-10-02,0 0 1,1
105430,105936,3,1,2,2021-07-19,0 1 0,1
104897,105732,1,0,1,2019-04-22,0,0
105453,200000,2,2,0,2021-03-01,1 1,2
105226,105357,1,1,0,2019-04-22,1,1
106148,106426,2,1,1,2024-02-19,1 0,1
111513,206173,4,2,2,2023-03-20,1 1 0 0,2
105332,105550,1,0,1,2019-04-22,0,0
105376,105932,1,0,1,2019-04-22,0,0
104655,105227,1,1,0,2019-04-22,1,1
106421,111797,2,2,0,2024-03-18,1 1,2
105226,105732,1,0,1,2019-04-22,0,0
105453,106148,1,1,0,2019-04-22,1,1
104655,126610,1,0,1,2019-04-22,0,0
104745,105526,1,1,0,2019-04-22,1,1
111513,126610,1,0,1,2019-04-22,0,0
105936,126610,3,0,3,2022-06-13,0 0 0,0
104259,104312,1,1,0,2019-04-29,1,1
104655,106099,1,1,0,2019-04-29,1,1
106415,111456,6,4,2,2023-02-13,1 0 1 1 0,3
106045,106378,1,1,0,2019-04-29,1,1
105062,126207,1,0,1,2019-04-29,0,0
105657,200484,1,0,1,2019-04-29,0,0
105155,124187,1,0,1,2019-04-29,0,0
106121,200005,1,1,0,2019-04-29,1,1
126203,200221,3,1,2,2022-10-31,0 0 1,1
104999,105550,1,0,1,2019-04-29,0,0
104871,105807,3,2,1,2020-01-13,1 1 0,2
105916,132283,4,2,2,2021-09-20,1 1 0 0,2
105526,106329,3,2,1,2021-07-24,0 1 1,2
104291,111797,1,1,0,2019-04-29,1,1
105208,105373,1,0,1,2019-04-29,0,0
105311,200615,1,1,0,2019-04-29,1,1
106249,200282,1,1,0,2019-04-29,1,1
106426,120424,1,1,0,2019-04-29,1,1
105357,106071,1,1,0,2019-04-29,1,1
106228,109739,1,1,0,2019-04-29,1,1
104655,111795,1,1,0,2019-04-29,1,1
106415,126207,3,0,3,2023-02-27,0 0 0,0
105138,200484,1,1,0,2019-04-29,1,1
104792,124187,1,1,0,2019-04-29,1,1
104871,200221,2,0,2,2021-04-26,0 0,0
105916,106329,2,2,0,2020-09-28,1 1,2
104291,104919,1,1,0,2019-04-29,1,1
105373,106065,1,0,1,2019-04-29,0,0
106043,106426,2,0,2,2020-02-03,0 0,0
105357,106249,1,0,1,2019-04-29,0,0
100644,106228,1,1,0,2019-04-29,1,1
104259,126610,1,0,1,2019-04-29,0,0
104655,126207,2,1,1,2022-04-04,1 0,1
105138,105550,3,3,0,2021-10-04,1 1 1,3
104792,200221,1,0,1,2019-04-29,0,0
104291,105676,1,0,1,2019-04-29,0,0
100644,106426,3,1,2,2024-04-15,0 1 0,1
106249,126774,1,0,1,2019-04-29,0,0
104655,200221,1,1,0,2019-04-29,1,1
106426,126610,3,1,2,2021-05-03,1 0 0,1
104655,126774,3,0,3,2020-09-28,0 0 0,0
104259,105062,1,1,0,2019-05-06,1,1
105932,126207,1,0,1,2019-05-06,0,0
105550,106421,1,1,0,2019-05-06,1,1
104527,105732,1,1,0,2019-05-06,1,1
104468,106198,1,0,1,2019-05-06,0,0
103970,105138,1,1,0,2019-05-06,1,1
111575,144719,1,1,0,2019-05-06,1,1
105807,124187,1,0,1,2019-05-06,0,0
105357,105449,2,1,1,2019-08-19,1 0,1
105676,105916,1,0,1,2019-05-06,0,0
104755,200221,1,1,0,2019-05-06,1,1
105583,111513,4,2,2,2024-02-19,0 0 1 1,2
105526,106401,2,1,1,2020-01-06,1 0,1
105227,105373,2,2,0,2019-08-26,1 1,2
104871,105077,3,2,1,2021-03-15,1 0 1,2
105777,126203,3,1,2,2024-05-06,0 1 0,1
104745,200000,3,2,1,2022-11-14,1 1 0,2
104259,126207,1,0,1,2019-05-06,0,0
104527,105550,1,1,0,2019-05-06,1,1
105453,106198,1,1,0,2019-05-06,1,1
104269,111575,2,2,0,2019-05-13,1 1,2
105173,126774,3,1,2,2021-08-30,0 1 0,1
106233,124187,1,1,0,2019-05-06,1,1
104792,105916,4,3,1,2024-04-01,1 1 1 0,3
105223,111513,1,0,1,2019-05-06,0,0
104871,106043,1,1,0,2019-05-06,1,1
100644,128034,3,3,0,2024-01-01,1 1 1,3
104269,126774,1,0,1,2019-05-06,0,0
103819,104792,1,1,0,2019-05-06,1,1
105227,111513,3,2,1,2024-02-12,1 1 0,2
104312,105138,2,0,2,2019-09-23,0 0,0
105357,111815,1,0,1,2019-05-13,0,0
104542,104926,1,0,1,2019-05-13,0,0
105332,105430,1,0,1,2019-05-13,0,0
105449,206173,3,0,3,2022-01-17,0 0 0,0
105550,126203,2,0,2,2019-06-24,0 0,0
105227,109640,1,1,0,2019-05-13,1,1
106298,126610,1,0,1,2019-05-13,0,0
104527,105676,1,0,1,2019-05-13,0,0
105554,134770,1,0,1,2019-05-13,0,0
106401,106421,5,4,1,2022-08-29,1 1 0 1 1,4
104259,104468,1,1,0,2019-05-13,1,1
105807,133430,6,4,2,2022-10-31,1 1 1 0 1,4
104745,104871,1,1,0,2019-05-13,1,1
103819,105311,1,1,0,2019-05-13,1,1
126774,206173,9,6,3,2024-04-08,1 1 0 0 1,3
106401,134770,2,1,1,2022-03-07,0 1,1
104259,106065,3,3,0,2022-01-17,1 1 1,3
105453,105526,1,1,0,2019-05-13,1,1
106043,126610,2,1,1,2019-07-01,1 0,1
105223,134770,1,1,0,2019-05-13,1,1
104269,104745,1,0,1,2019-05-13,0,0
104925,106043,5,5,0,2022-05-23,1 1 1 1 1,5
124187,144895,2,1,1,2021-08-16,0 1,1
103852,106000,1,0,1,2019-05-20,0,0
106210,126203,1,0,1,2019-05-20,0,0
104999,106228,1,0,1,2019-05-20,0,0
104755,126125,1,1,0,2019-05-20,1,1
105430,132283,1,1,0,2019-05-20,1,1
111815,200005,2,1,1,2022-02-07,0 1,1
106121,126523,2,1,1,2022-10-03,1 0,1
105332,111456,3,2,1,2021-08-09,1 0 1,2
106045,111442,4,2,2,2024-02-05,1 0 1 0,2
104655,128034,2,1,1,2021-02-01,1 0,1
105051,111797,1,0,1,2019-05-20,0,0
105077,105173,6,3,3,2023-11-06,0 1 1 0 0,2
105449,144750,2,1,1,2020-10-12,1 0,1
104919,105311,1,0,1,2019-05-20,0,0
104665,105357,1,0,1,2019-05-20,0,0
105643,105777,1,1,0,2019-05-20,1,1
104542,105583,1,1,0,2019-05-20,1,1
104312,106198,1,0,1,2019-05-20,0,0
105731,106071,1,1,0,2019-05-20,1,1
104386,105376,1,1,0,2019-05-20,1,1
106137,206173,1,1,0,2019-05-20,1,1
105208,106415,1,1,0,2019-05-20,1,1
105138,144895,1,1,0,2019-05-20,1,1
104755,126203,2,1,1,2020-11-02,0 1,1
105430,106228,1,1,0,2019-05-20,1,1
133430,200005,5,3,2,2023-03-06,1 0 1 1 0,3
106121,106426,1,1,0,2019-05-20,1,1
104655,105332,1,0,1,2019-05-20,0,0
106045,111797,1,0,1,2019-05-20,0,0
105449,105732,1,1,0,2019-05-20,1,1
105077,105311,2,2,0,2023-02-06,1 1,2
105357,200000,2,1,1,2020-01-06,0 1,1
105643,105916,2,1,1,2022-04-18,1 0,1
104542,105731,1,1,0,2019-05-20,1,1
104386,106198,1,0,1,2019-05-20,0,0
105932,106137,1,1,0,2019-05-20,1,1
105138,126203,5,3,2,2022-01-17,0 1 1 1 0,3
105449,200000,2,0,2,2022-08-01,0 0,0
104542,105932,2,1,1,2019-09-16,0 1,1
100644,106198,2,2,0,2021-05-10,1 1,2
105430,111797,1,0,1,2019-05-20,0,0
100644,105643,3,3,0,2022-04-11,1 1 1,3
105332,200000,1,1,0,2019-05-20,1,1
104925,128034,7,7,0,2023-11-13,1 1 1 1 1,5
105967,124079,2,2,0,2022-05-23,1 1,2
106099,144719,2,1,1,2020-02-17,1 0,1
105430,105815,2,2,0,2019-07-22,1 1,2
104586,144750,1,0,1,2019-05-27,0,0
105379,106432,1,0,1,2019-05-27,0,0
104312,104926,1,0,1,2019-05-27,0,0
106071,126203,1,0,1,2019-05-27,0,0
105583,106329,2,1,1,2024-04-22,1 0,1
111815,200611,1,0,1,2019-05-27,0,0
105641,144707,1,0,1,2019-05-27,0,0
100644,105357,3,3,0,2022-01-17,1 1 1,3
106233,126205,2,2,0,2022-10-24,1 1,2
122330,200484,1,1,0,2019-05-27,1,1
104655,126125,1,1,0,2019-05-27,1,1
104871,106378,2,1,1,2019-10-07,0 1,1
104269,105554,1,1,0,2019-05-27,1,1
106000,126156,2,1,1,2019-08-19,0 1,1
105173,105882,2,2,0,2019-09-16,1 1,2
104792,106121,2,2,0,2023-08-28,1 1,2
105649,111575,1,0,1,2019-05-27,0,0
105051,106296,1,0,1,2019-05-27,0,0
105062,105373,1,0,1,2019-05-27,0,0
104620,106298,1,0,1,2019-05-27,0,0
111442,200221,2,1,1,2021-10-18,1 0,1
103333,103852,1,1,0,2019-05-27,1,1
105223,111797,1,1,0,2019-05-27,1,1
109739,126774,1,0,1,2019-05-27,0,0
105432,106198,1,0,1,2019-05-27,0,0
106148,124186,2,2,0,2023-04-03,1 1,2
105936,126207,4,2,2,2023-05-29,1 0 1 0,2
104527,106075,1,1,0,2019-05-27,1,1
106426,124187,2,1,1,2019-10-21,1 0,1
105227,105341,1,1,0,2019-05-27,1,1
103917,106065,1,1,0,2019-05-27,1,1
104919,106210,2,2,0,2019-07-15,1 1,2
105916,106043,3,1,2,2022-04-11,0 1 0,1
104665,126610,1,0,1,2019-05-27,0,0
105208,134770,1,0,1,2019-05-27,0,0
104291,106214,1,0,1,2019-05-27,0,0
103819,132283,2,2,0,2021-06-28,1 1,2
105453,111460,1,1,0,2019-05-27,1,1
200005,200615,1,0,1,2019-05-27,0,0
105077,111513,2,0,2,2020-09-07,0 0,0
105614,200282,2,0,2,2019-07-22,0 0,0
